#y z r Fr
-2.8799999999999998e-01 -2.8799999999999998e-01 4.0729350596345137e-01 -4.5862603129184039e-03
-2.8266666666666668e-01 -2.8266666666666668e-01 3.9975103363079489e-01 -3.8360210168724490e-03
-2.7733333333333338e-01 -2.7733333333333338e-01 3.9220856129813841e-01 -3.0995610144691527e-03
-2.7199999999999996e-01 -2.7199999999999996e-01 3.8466608896548182e-01 -2.3695494431450522e-03
-2.6666666666666666e-01 -2.6666666666666666e-01 3.7712361663282534e-01 -1.6391341407252682e-03
-2.6133333333333336e-01 -2.6133333333333336e-01 3.6958114430016886e-01 -9.0294381496331278e-04
-2.5600000000000001e-01 -2.5600000000000001e-01 3.6203867196751238e-01 -1.5771427839394420e-04
-2.5066666666666665e-01 -2.5066666666666665e-01 3.5449619963485585e-01 5.9747511919150528e-04
-2.4533333333333332e-01 -2.4533333333333332e-01 3.4695372730219931e-01 1.3613049592690208e-03
-2.3999999999999999e-01 -2.3999999999999999e-01 3.3941125496954283e-01 2.1305699460424819e-03
-2.3466666666666669e-01 -2.3466666666666669e-01 3.3186878263688629e-01 2.9006792901247564e-03
-2.2933333333333331e-01 -2.2933333333333331e-01 3.2432631030422976e-01 3.6662031422780433e-03
-2.2399999999999998e-01 -2.2399999999999998e-01 3.1678383797157328e-01 4.4213830465645891e-03
-2.1866666666666668e-01 -2.1866666666666668e-01 3.0924136563891680e-01 5.1605498339438623e-03
-2.1333333333333335e-01 -2.1333333333333335e-01 3.0169889330626026e-01 5.8784194790144802e-03
-2.0800000000000002e-01 -2.0800000000000002e-01 2.9415642097360378e-01 6.5702618273570206e-03
-2.0266666666666666e-01 -2.0266666666666666e-01 2.8661394864094725e-01 7.2319559781600625e-03
-1.9733333333333333e-01 -1.9733333333333333e-01 2.7907147630829077e-01 7.8599582197812438e-03
-1.9200000000000000e-01 -1.9200000000000000e-01 2.7152900397563423e-01 8.4512137988399169e-03
-1.8666666666666665e-01 -1.8666666666666665e-01 2.6398653164297775e-01 9.0030434293010483e-03
-1.8133333333333335e-01 -1.8133333333333335e-01 2.5644405931032127e-01 9.5130308447485771e-03
-1.7599999999999999e-01 -1.7599999999999999e-01 2.4890158697766471e-01 9.9789305916105683e-03
-1.7066666666666666e-01 -1.7066666666666666e-01 2.4135911464500823e-01 1.0398607290045402e-02
-1.6533333333333333e-01 -1.6533333333333333e-01 2.3381664231235169e-01 1.0770010095834873e-02
-1.6000000000000000e-01 -1.6000000000000000e-01 2.2627416997969521e-01 1.1091180018614673e-02
-1.5466666666666665e-01 -1.5466666666666665e-01 2.1873169764703868e-01 1.1360283590900792e-02
-1.4933333333333332e-01 -1.4933333333333332e-01 2.1118922531438220e-01 1.1575664240301582e-02
-1.4399999999999999e-01 -1.4399999999999999e-01 2.0364675298172569e-01 1.1735902376910214e-02
-1.3866666666666666e-01 -1.3866666666666666e-01 1.9610428064906915e-01 1.1839876239110128e-02
-1.3333333333333333e-01 -1.3333333333333333e-01 1.8856180831641267e-01 1.1886817412179439e-02
-1.2799999999999997e-01 -1.2799999999999997e-01 1.8101933598375614e-01 1.1876357112725087e-02
-1.2266666666666666e-01 -1.2266666666666666e-01 1.7347686365109966e-01 1.1808561364768377e-02
-1.1733333333333332e-01 -1.1733333333333332e-01 1.6593439131844315e-01 1.1683954758402365e-02
-1.1199999999999999e-01 -1.1199999999999999e-01 1.5839191898578664e-01 1.1503533412586843e-02
-1.0666666666666665e-01 -1.0666666666666665e-01 1.5084944665313013e-01 1.1268768045098052e-02
-1.0133333333333333e-01 -1.0133333333333333e-01 1.4330697432047362e-01 1.0981597797636211e-02
-9.5999999999999988e-02 -9.5999999999999988e-02 1.3576450198781712e-01 1.0644414873620684e-02
-9.0666666666666659e-02 -9.0666666666666659e-02 1.2822202965516061e-01 1.0260039363222305e-02
-8.5333333333333317e-02 -8.5333333333333317e-02 1.2067955732250409e-01 9.8316830933603151e-03
-7.9999999999999988e-02 -7.9999999999999988e-02 1.1313708498984758e-01 9.3629011441051860e-03
-7.4666666666666645e-02 -7.4666666666666645e-02 1.0559461265719107e-01 8.8575299380512350e-03
-6.9333333333333316e-02 -6.9333333333333316e-02 9.8052140324534576e-02 8.3196115673338320e-03
-6.3999999999999987e-02 -6.3999999999999987e-02 9.0509667991878068e-02 7.7533052147097086e-03
-5.8666666666666645e-02 -5.8666666666666645e-02 8.2967195659221546e-02 7.1627880116187075e-03
-5.3333333333333316e-02 -5.3333333333333316e-02 7.5424723326565038e-02 6.5521492609477332e-03
-4.7999999999999980e-02 -4.7999999999999980e-02 6.7882250993908530e-02 5.9252834101942925e-03
-4.2666666666666644e-02 -4.2666666666666644e-02 6.0339778661252029e-02 5.2857882698491001e-03
-3.7333333333333309e-02 -3.7333333333333309e-02 5.2797306328595514e-02 4.6368755436665497e-03
-3.1999999999999980e-02 -3.1999999999999980e-02 4.5254833995939013e-02 3.9813006428210361e-03
-2.6666666666666644e-02 -2.6666666666666644e-02 3.7712361663282505e-02 3.3213179423597977e-03
-2.1333333333333312e-02 -2.1333333333333312e-02 3.0169889330625994e-02 2.6586661382914799e-03
-1.5999999999999976e-02 -1.5999999999999976e-02 2.2627416997969486e-02 1.9945862919381694e-03
-1.0666666666666642e-02 -1.0666666666666642e-02 1.5084944665312979e-02 1.3298726898483195e-03
-5.3333333333333080e-03 -5.3333333333333080e-03 7.5424723326564715e-03 6.6495403735125636e-04
2.5673907444456746e-17 2.5673907444456746e-17 3.6308388107062301e-17 0.0000000000000000e+00
5.3333333333333600e-03 5.3333333333333600e-03 7.5424723326565444e-03 6.6495403735125766e-04
1.0666666666666694e-02 1.0666666666666694e-02 1.5084944665313052e-02 1.3298726898483188e-03
1.6000000000000025e-02 1.6000000000000025e-02 2.2627416997969559e-02 1.9945862919381703e-03
2.1333333333333360e-02 2.1333333333333360e-02 3.0169889330626067e-02 2.6586661382914795e-03
2.6666666666666696e-02 2.6666666666666696e-02 3.7712361663282574e-02 3.3213179423598033e-03
3.2000000000000028e-02 3.2000000000000028e-02 4.5254833995939082e-02 3.9813006428210404e-03
3.7333333333333364e-02 3.7333333333333364e-02 5.2797306328595590e-02 4.6368755436665627e-03
4.2666666666666700e-02 4.2666666666666700e-02 6.0339778661252098e-02 5.2857882698491123e-03
4.8000000000000036e-02 4.8000000000000036e-02 6.7882250993908613e-02 5.9252834101943116e-03
5.3333333333333371e-02 5.3333333333333371e-02 7.5424723326565121e-02 6.5521492609477384e-03
5.8666666666666700e-02 5.8666666666666700e-02 8.2967195659221629e-02 7.1627880116187162e-03
6.4000000000000043e-02 6.4000000000000043e-02 9.0509667991878123e-02 7.7533052147097320e-03
6.9333333333333358e-02 6.9333333333333358e-02 9.8052140324534631e-02 8.3196115673338580e-03
7.4666666666666701e-02 7.4666666666666701e-02 1.0559461265719114e-01 8.8575299380512576e-03
8.0000000000000029e-02 8.0000000000000029e-02 1.1313708498984765e-01 9.3629011441052137e-03
8.5333333333333372e-02 8.5333333333333372e-02 1.2067955732250416e-01 9.8316830933603393e-03
9.0666666666666701e-02 9.0666666666666701e-02 1.2822202965516066e-01 1.0260039363222321e-02
9.6000000000000030e-02 9.6000000000000030e-02 1.3576450198781717e-01 1.0644414873620708e-02
1.0133333333333337e-01 1.0133333333333337e-01 1.4330697432047368e-01 1.0981597797636227e-02
1.0666666666666672e-01 1.0666666666666672e-01 1.5084944665313019e-01 1.1268768045098066e-02
1.1200000000000004e-01 1.1200000000000004e-01 1.5839191898578669e-01 1.1503533412586857e-02
1.1733333333333336e-01 1.1733333333333336e-01 1.6593439131844320e-01 1.1683954758402362e-02
1.2266666666666670e-01 1.2266666666666670e-01 1.7347686365109971e-01 1.1808561364768400e-02
1.2800000000000003e-01 1.2800000000000003e-01 1.8101933598375622e-01 1.1876357112725087e-02
1.3333333333333339e-01 1.3333333333333339e-01 1.8856180831641273e-01 1.1886817412179439e-02
1.3866666666666669e-01 1.3866666666666669e-01 1.9610428064906923e-01 1.1839876239110142e-02
1.4400000000000004e-01 1.4400000000000004e-01 2.0364675298172574e-01 1.1735902376910218e-02
1.4933333333333337e-01 1.4933333333333337e-01 2.1118922531438225e-01 1.1575664240301575e-02
1.5466666666666673e-01 1.5466666666666673e-01 2.1873169764703876e-01 1.1360283590900751e-02
1.6000000000000003e-01 1.6000000000000003e-01 2.2627416997969527e-01 1.1091180018614658e-02
1.6533333333333339e-01 1.6533333333333339e-01 2.3381664231235177e-01 1.0770010095834849e-02
1.7066666666666672e-01 1.7066666666666672e-01 2.4135911464500828e-01 1.0398607290045388e-02
1.7600000000000005e-01 1.7600000000000005e-01 2.4890158697766479e-01 9.9789305916105405e-03
1.8133333333333337e-01 1.8133333333333337e-01 2.5644405931032133e-01 9.5130308447485528e-03
1.8666666666666673e-01 1.8666666666666673e-01 2.6398653164297781e-01 9.0030434293010136e-03
1.9200000000000006e-01 1.9200000000000006e-01 2.7152900397563434e-01 8.4512137988398892e-03
1.9733333333333336e-01 1.9733333333333336e-01 2.7907147630829082e-01 7.8599582197812178e-03
2.0266666666666669e-01 2.0266666666666669e-01 2.8661394864094730e-01 7.2319559781600382e-03
2.0800000000000007e-01 2.0800000000000007e-01 2.9415642097360384e-01 6.5702618273570058e-03
2.1333333333333337e-01 2.1333333333333337e-01 3.0169889330626037e-01 5.8784194790144637e-03
2.1866666666666670e-01 2.1866666666666670e-01 3.0924136563891685e-01 5.1605498339438484e-03
2.2400000000000003e-01 2.2400000000000003e-01 3.1678383797157333e-01 4.4213830465645795e-03
2.2933333333333339e-01 2.2933333333333339e-01 3.2432631030422987e-01 3.6662031422780329e-03
2.3466666666666672e-01 2.3466666666666672e-01 3.3186878263688635e-01 2.9006792901247512e-03
2.4000000000000005e-01 2.4000000000000005e-01 3.3941125496954289e-01 2.1305699460424819e-03
2.4533333333333338e-01 2.4533333333333338e-01 3.4695372730219937e-01 1.3613049592690204e-03
2.5066666666666676e-01 2.5066666666666676e-01 3.5449619963485590e-01 5.9747511919150311e-04
2.5600000000000006e-01 2.5600000000000006e-01 3.6203867196751238e-01 -1.5771427839393626e-04
2.6133333333333336e-01 2.6133333333333336e-01 3.6958114430016892e-01 -9.0294381496330725e-04
2.6666666666666672e-01 2.6666666666666672e-01 3.7712361663282540e-01 -1.6391341407252585e-03
2.7200000000000008e-01 2.7200000000000008e-01 3.8466608896548193e-01 -2.3695494431450487e-03
2.7733333333333338e-01 2.7733333333333338e-01 3.9220856129813847e-01 -3.0995610144691449e-03
2.8266666666666673e-01 2.8266666666666673e-01 3.9975103363079495e-01 -3.8360210168724459e-03
2.8800000000000003e-01 2.8800000000000003e-01 4.0729350596345143e-01 -4.5862603129184056e-03
2.9333333333333339e-01 2.9333333333333339e-01 4.1483597829610797e-01 -5.3568075886607442e-03
2.9866666666666675e-01 2.9866666666666675e-01 4.2237845062876450e-01 -6.1520180286934135e-03
3.0400000000000005e-01 3.0400000000000005e-01 4.2992092296142098e-01 -6.9728788916547371e-03
3.0933333333333340e-01 3.0933333333333340e-01 4.3746339529407752e-01 -7.8163000704864673e-03
3.1466666666666671e-01 3.1466666666666671e-01 4.4500586762673400e-01 -8.6751702014063892e-03
3.2000000000000006e-01 3.2000000000000006e-01 4.5254833995939053e-01 -9.5393362166959570e-03
3.2533333333333342e-01 3.2533333333333342e-01 4.6009081229204701e-01 -1.0397432777528375e-02
3.3066666666666672e-01 3.3066666666666672e-01 4.6763328462470355e-01 -1.1239161252474665e-02
3.3600000000000008e-01 3.3600000000000008e-01 4.7517575695736003e-01 -1.2057252552393392e-02
3.4133333333333343e-01 3.4133333333333343e-01 4.8271822929001656e-01 -1.2848059021967789e-02
3.4666666666666673e-01 3.4666666666666673e-01 4.9026070162267305e-01 -1.3609687205102474e-02
3.5200000000000009e-01 3.5200000000000009e-01 4.9780317395532953e-01 -1.4337035671474643e-02
3.5733333333333339e-01 3.5733333333333339e-01 5.0534564628798606e-01 -1.5014265742319911e-02
3.6266666666666675e-01 3.6266666666666675e-01 5.1288811862064265e-01 -1.5607201302233144e-02
3.6800000000000010e-01 3.6800000000000010e-01 5.2043059095329902e-01 -1.6060640394764240e-02
3.7333333333333341e-01 3.7333333333333341e-01 5.2797306328595561e-01 -1.6307461610254509e-02
3.7866666666666671e-01 3.7866666666666671e-01 5.3551553561861209e-01 -1.6295072355849198e-02
3.8400000000000006e-01 3.8400000000000006e-01 5.4305800795126857e-01 -1.6024820068916163e-02
3.8933333333333342e-01 3.8933333333333342e-01 5.5060048028392516e-01 -1.5571630998204647e-02
3.9466666666666672e-01 3.9466666666666672e-01 5.5814295261658164e-01 -1.4987356236701990e-02
4.0000000000000013e-01 4.0000000000000013e-01 5.6568542494923812e-01 -1.3864019212981769e-02
